station,valid,lon,lat,tmpc,drct,sknt
ELP,2011-02-01 16:51,-106.3758,31.8111,-0.60,120.00,9.00
HDO,2011-02-01 16:51,-99.1742,29.3594,3.90,360.00,18.00
JCT,2011-02-01 16:51,-99.7664,30.5108,-5.00,330.00,15.00
ATT,2011-02-01 16:51,-97.7601,30.3208,-1.70,330.00,11.00
VCT,2011-02-01 16:51,-96.9303,28.8614,7.20,330.00,20.00
HRL,2011-02-01 16:52,-97.6544,26.2285,18.90,10.00,20.00
GLS,2011-02-01 16:52,-94.8604,29.2653,7.80,300.00,21.00
DYS,2011-02-01 16:52,-99.8550,32.4210,-10.00,340.00,22.00
ABI,2011-02-01 16:52,-99.6821,32.4106,-10.00,0.00,null
SPS,2011-02-01 16:52,-98.4928,33.9786,-11.10,340.00,24.00
DYS,2011-02-01 16:52,-99.8550,32.4210,-10.00,340.00,22.00
NFW,2011-02-01 16:52,-97.4365,32.7810,-6.70,330.00,21.00
DYS,2011-02-01 16:53,-99.8550,32.4210,-10.00,340.00,23.00
RKP,2011-02-01 16:53,-97.0464,28.0836,10.00,340.00,24.00
ALI,2011-02-01 16:53,-98.0269,27.7409,12.80,360.00,20.00
CXO,2011-02-01 16:53,-95.4145,30.3524,0.60,310.00,12.00
DHT,2011-02-01 16:53,-102.5473,36.0226,-16.70,360.00,28.00
DTO,2011-02-01 16:53,-97.1989,33.2061,-8.90,320.00,18.00
MWL,2011-02-01 16:53,-98.0602,32.7816,-8.30,330.00,21.00
SGR,2011-02-01 16:53,-95.6565,29.6223,2.20,330.00,18.00
CRS,2011-02-01 16:53,-96.4000,32.0300,-4.40,310.00,23.00
LFK,2011-02-01 16:53,-94.7500,31.2340,0.60,290.00,15.00
CLL,2011-02-01 16:53,-96.3639,30.5881,-1.70,330.00,19.00
MFE,2011-02-01 16:53,-98.2386,26.1758,19.40,350.00,19.00
TRL,2011-02-01 16:53,-96.2700,32.7100,-5.60,320.00,17.00
LBX,2011-02-01 16:53,-95.4621,29.1086,5.60,330.00,17.00
MAF,2011-02-01 16:53,-102.2075,31.9466,-8.30,10.00,22.00
COT,2011-02-01 16:53,-99.2183,28.4567,8.90,340.00,16.00
HOU,2011-02-01 16:53,-95.2824,29.6375,5.00,300.00,21.00
SAT,2011-02-01 16:53,-98.4698,29.5337,2.20,340.00,18.00
PIL,2011-02-01 16:53,-97.3378,26.1597,18.30,360.00,22.00
TKI,2011-02-01 16:53,-96.5900,33.1800,-7.80,320.00,15.00
FST,2011-02-01 16:53,-102.9167,30.9119,-6.10,330.00,12.00
AFW,2011-02-01 16:53,-97.3179,32.9716,-7.80,330.00,20.00
AMA,2011-02-01 16:53,-101.7059,35.2194,-16.70,340.00,29.00
DAL,2011-02-01 16:53,-96.8518,32.8471,-6.70,320.00,22.00
AUS,2011-02-01 16:53,-97.6699,30.1945,-1.10,320.00,14.00
PSX,2011-02-01 16:53,-96.2500,28.7300,7.20,330.00,21.00
INK,2011-02-01 16:53,-103.2000,31.7800,-7.20,20.00,12.00
DRT,2011-02-01 16:53,-100.9272,29.3742,1.10,320.00,14.00
RBD,2011-02-01 16:53,-96.8700,32.6800,-6.70,320.00,28.00
CDS,2011-02-01 16:53,-100.2881,34.4339,-11.70,340.00,27.00
GKY,2011-02-01 16:53,-97.0943,32.6639,-7.20,330.00,25.00
6R6,2011-02-01 16:53,-102.2129,30.0460,-2.20,350.00,19.00
GGG,2011-02-01 16:53,-94.7115,32.3840,-2.20,290.00,21.00
IAH,2011-02-01 16:53,-95.3414,29.9844,2.80,300.00,16.00
SSF,2011-02-01 16:53,-98.4711,29.3370,3.90,360.00,15.00
LBB,2011-02-01 16:53,-101.8228,33.6636,-11.70,350.00,22.00
UTS,2011-02-01 16:53,-95.5872,30.7469,-1.70,300.00,14.00
BRO,2011-02-01 16:53,-97.4231,25.9146,20.00,350.00,18.00
DWH,2011-02-01 16:53,-95.5562,30.0680,0.60,320.00,15.00
LVJ,2011-02-01 16:53,-95.2400,29.5200,5.00,310.00,16.00
FTW,2011-02-01 16:53,-97.3624,32.8198,-8.30,330.00,25.00
ODO,2011-02-01 16:53,-102.3867,31.9206,-8.90,360.00,18.00
DYS,2011-02-01 16:54,-99.8550,32.4210,-10.00,340.00,24.00
PRX,2011-02-01 16:55,-95.4507,33.6366,-7.00,330.00,31.00
EMK,2011-02-01 16:55,-94.3228,27.8186,19.00,320.00,28.00
VKY,2011-02-01 16:55,-88.4410,29.2480,22.00,0.00,3.00
EBG,2011-02-01 16:55,-98.1222,26.4417,19.20,10.00,17.00
VAF,2011-02-01 16:55,-94.6253,27.3536,18.00,0.00,3.00
DYS,2011-02-01 16:55,-99.8550,32.4210,-9.70,340.00,24.00
MCJ,2011-02-01 16:55,-95.3950,29.7140,2.00,310.00,23.00
TPL,2011-02-01 16:55,-97.4078,31.1525,-4.00,320.00,20.00
APY,2011-02-01 16:55,-99.2489,26.9688,13.40,330.00,15.00
RBO,2011-02-01 16:55,-97.6905,27.7785,12.80,330.00,23.00
TME,2011-02-01 16:55,-95.8979,29.8050,2.00,310.00,18.00
RAS,2011-02-01 16:55,-97.0900,27.8100,11.00,0.00,null
SKF,2011-02-01 16:55,-98.5811,29.3842,3.10,340.00,19.00
PWG,2011-02-01 16:55,-97.3165,31.4849,-5.00,310.00,20.00
FTN,2011-02-01 16:55,-100.0188,28.2086,8.00,350.00,19.00
EDC,2011-02-01 16:55,-97.5621,30.3925,-2.00,340.00,22.00
HQI,2011-02-01 16:55,-93.6708,27.9620,21.00,190.00,20.00
GRK,2011-02-01 16:55,-97.8300,31.0700,-5.00,260.00,22.00
T65,2011-02-01 16:55,-97.9731,26.1776,18.70,30.00,15.00
BWD,2011-02-01 16:55,-98.9565,31.7936,-8.00,330.00,23.00
HBV,2011-02-01 16:55,-98.7369,27.3496,12.00,330.00,20.00
DLF,2011-02-01 16:55,-100.7780,29.3595,1.60,330.00,21.00
GUL,2011-02-01 16:55,-93.5383,27.3039,22.00,0.00,null
OPM,2011-02-01 16:55,-96.9400,26.8328,14.00,330.00,14.00
OCH,2011-02-01 16:55,-94.7094,31.5778,0.00,310.00,15.00
MZG,2011-02-01 16:55,-96.1911,27.7269,10.00,340.00,30.00
LZZ,2011-02-01 16:55,-98.1959,31.1062,-6.00,320.00,14.00
RND,2011-02-01 16:55,-98.2800,29.5300,2.10,330.00,18.00
MRF,2011-02-01 16:55,-104.0200,30.3700,-4.00,50.00,13.00
SPL,2011-02-01 16:55,-97.1572,26.0706,18.00,320.00,15.00
MIU,2011-02-01 16:55,-96.7367,27.2917,12.00,10.00,15.00
HYI,2011-02-01 16:55,-97.8630,29.8927,1.00,350.00,26.00
CNW,2011-02-01 16:55,-97.0741,31.6378,-5.00,320.00,22.00
ILE,2011-02-01 16:55,-97.6865,31.0858,-5.00,320.00,15.00
BQX,2011-02-01 16:55,-95.7244,28.4936,8.00,330.00,31.00
CRH,2011-02-01 16:55,-93.3016,28.9086,14.00,0.00,8.00
BBF,2011-02-01 16:55,-96.0140,27.8330,11.00,350.00,34.00
BKS,2011-02-01 16:55,-98.1211,27.2067,16.80,340.00,16.00
NQI,2011-02-01 16:56,-97.8097,27.5072,13.30,350.00,19.00
DYS,2011-02-01 16:56,-99.8550,32.4210,-10.00,340.00,23.00
LRD,2011-02-01 16:56,-99.4615,27.5438,12.70,350.00,23.00
NGP,2011-02-01 16:56,-97.2911,27.6926,12.20,350.00,21.00
HLR,2011-02-01 16:56,-97.7145,31.1387,-2.80,290.00,24.00
DYS,2011-02-01 16:57,-99.8550,32.4210,-10.00,340.00,22.00
DFW,2011-02-01 16:57,-97.0380,32.8968,-7.00,320.00,21.00
DYS,2011-02-01 17:00,-99.8550,32.4210,-10.00,340.00,25.00
MKN,2011-02-01 17:00,-98.6000,31.9200,-7.00,340.00,20.00
BKD,2011-02-01 17:00,-98.8910,32.7190,-8.00,340.00,16.00
NFW,2011-02-01 17:00,-97.4365,32.7810,-7.00,330.00,28.00
GVT,2011-02-01 17:00,-96.0653,33.0678,-5.00,310.00,23.00
DYS,2011-02-01 17:02,-99.8550,32.4210,-10.00,340.00,25.00
OZA,2011-02-01 17:02,-101.2030,30.7353,-4.80,360.00,16.00
ARM,2011-02-01 17:02,-96.1544,29.2543,4.50,320.00,21.00
LBX,2011-02-01 17:02,-95.4621,29.1086,6.00,320.00,14.00
6R3,2011-02-01 17:03,-95.0080,30.3564,2.10,300.00,15.00
DWH,2011-02-01 17:03,-95.5562,30.0680,1.00,320.00,16.00
TYR,2011-02-01 17:03,-95.4024,32.3541,-4.00,300.00,19.00
COM,2011-02-01 17:03,-99.4036,31.8411,-7.70,340.00,25.00
DYS,2011-02-01 17:04,-99.8550,32.4210,-10.00,340.00,25.00
HRX,2011-02-01 17:04,-102.3264,34.8578,-14.60,10.00,26.00
BPT,2011-02-01 17:04,-94.0200,29.9500,8.00,310.00,17.00
LBR,2011-02-01 17:04,-95.0636,33.5932,-5.00,300.00,13.00
F05,2011-02-01 17:04,-99.2837,34.2257,-9.90,350.00,26.00
SLR,2011-02-01 17:05,-95.6200,33.1600,-5.00,320.00,25.00
E38,2011-02-01 17:05,-103.6840,30.3840,-8.00,50.00,9.00
INJ,2011-02-01 17:05,-97.0972,32.0836,-5.20,310.00,26.00
DZB,2011-02-01 17:05,-98.3588,30.5271,-3.40,320.00,17.00
CVB,2011-02-01 17:05,-98.8509,29.3419,2.90,340.00,20.00
BEA,2011-02-01 17:05,-97.7910,28.3619,7.90,350.00,16.00
3T5,2011-02-01 17:05,-96.9500,29.9100,1.00,330.00,18.00
DKR,2011-02-01 17:05,-95.4038,31.3070,-1.00,310.00,13.00
OSA,2011-02-01 17:05,-94.9614,33.0956,-4.60,290.00,22.00
DUX,2011-02-01 17:05,-102.0130,35.8580,-16.20,350.00,27.00
SWW,2011-02-01 17:05,-100.4666,32.4674,-9.20,330.00,16.00
JAS,2011-02-01 17:05,-94.0349,30.8857,6.30,290.00,11.00
11R,2011-02-01 17:05,-96.3742,30.2189,-1.00,320.00,20.00
JDD,2011-02-01 17:05,-95.4965,32.7422,-3.00,null,null
AQO,2011-02-01 17:05,-98.6619,30.7836,-3.00,null,null
ORG,2011-02-01 17:05,-93.8036,30.0692,8.00,310.00,10.00
PEQ,2011-02-01 17:05,-103.5100,31.3800,-4.00,10.00,11.00
SOA,2011-02-01 17:05,-100.6486,30.5857,-5.00,null,null
GDJ,2011-02-01 17:05,-97.8169,32.4444,-6.60,300.00,22.00
RWV,2011-02-01 17:05,-96.7041,30.5155,-1.00,null,null
LHB,2011-02-01 17:05,-96.6200,30.8700,-2.20,310.00,18.00
CPT,2011-02-01 17:05,-97.4338,32.3537,-7.00,null,null
MDD,2011-02-01 17:05,-102.1010,32.0365,-7.60,10.00,15.00
ECU,2011-02-01 17:05,-100.1739,29.9469,-2.00,null,null
GYB,2011-02-01 17:05,-96.9800,30.1700,-0.60,320.00,18.00
BPC,2011-02-01 17:05,-101.0301,35.8893,-15.00,340.00,22.00
GOP,2011-02-01 17:05,-97.7970,31.4213,-5.00,null,null
T82,2011-02-01 17:05,-98.9092,30.2432,-3.70,340.00,23.00
ERV,2011-02-01 17:05,-99.0855,29.9767,-1.80,320.00,15.00
PPA,2011-02-01 17:05,-100.9963,35.6130,-16.00,350.00,27.00
PVW,2011-02-01 17:05,-101.7173,34.1681,-12.70,350.00,26.00
BBD,2011-02-01 17:05,-99.3239,31.1793,-8.00,320.00,18.00
RPH,2011-02-01 17:05,-98.5550,33.1100,-8.80,330.00,10.00
LNC,2011-02-01 17:05,-96.7190,32.5792,-6.50,320.00,28.00
JXI,2011-02-01 17:05,-94.9500,32.7000,-3.00,null,null
AXH,2011-02-01 17:05,-95.4769,29.5061,2.70,320.00,18.00
GYI,2011-02-01 17:05,-96.6737,33.7141,-8.60,320.00,17.00
0F2,2011-02-01 17:05,-97.7756,33.6017,-10.50,310.00,16.00
GNC,2011-02-01 17:05,-102.6527,32.6753,-9.40,10.00,16.00
CWC,2011-02-01 17:05,-98.4904,33.8578,-9.70,350.00,18.00
5C1,2011-02-01 17:06,-98.6946,29.7239,0.00,350.00,15.00
DYS,2011-02-01 17:06,-99.8550,32.4210,-10.00,340.00,26.00
INK,2011-02-01 17:06,-103.2000,31.7800,-7.00,360.00,13.00
FTW,2011-02-01 17:06,-97.3624,32.8198,-8.00,320.00,28.00
SNK,2011-02-01 17:06,-100.9505,32.6934,-9.80,340.00,13.00
RYW,2011-02-01 17:06,-97.9659,30.4967,-2.00,320.00,14.00
CDS,2011-02-01 17:06,-100.2881,34.4339,-11.00,350.00,26.00
BPG,2011-02-01 17:06,-101.5216,32.2126,-7.60,330.00,18.00
TFP,2011-02-01 17:06,-97.2115,27.9130,11.30,350.00,20.00
XBP,2011-02-01 17:06,-97.8284,33.1753,-8.20,310.00,17.00
GLE,2011-02-01 17:06,-97.1969,33.6514,-9.00,320.00,13.00
PSX,2011-02-01 17:07,-96.2500,28.7300,6.00,330.00,23.00
AMA,2011-02-01 17:07,-101.7059,35.2194,-17.00,350.00,29.00
JSO,2011-02-01 17:07,-95.2200,31.8700,-3.60,310.00,18.00
PYX,2011-02-01 17:07,-100.7500,36.4140,-17.00,320.00,30.00
HHF,2011-02-01 17:07,-100.4040,35.8950,-14.50,350.00,25.00
MNZ,2011-02-01 17:08,-98.1486,31.6659,-6.50,340.00,24.00
UVA,2011-02-01 17:08,-99.7436,29.2113,4.30,360.00,12.00
BYY,2011-02-01 17:08,-95.8634,28.9733,7.00,330.00,19.00
GKY,2011-02-01 17:08,-97.0943,32.6639,-7.00,330.00,19.00
LUD,2011-02-01 17:08,-97.5805,33.2542,-9.00,310.00,20.00
CDS,2011-02-01 17:09,-100.2881,34.4339,-11.00,340.00,23.00
PSN,2011-02-01 17:09,-95.7063,31.7797,-2.90,300.00,14.00
PEZ,2011-02-01 17:09,-98.5200,28.9542,4.40,330.00,15.00
HQZ,2011-02-01 17:10,-96.5304,32.7470,-6.00,300.00,21.00
DYS,2011-02-01 17:11,-99.8550,32.4210,-10.00,330.00,26.00
DYS,2011-02-01 17:12,-99.8550,32.4210,-10.00,340.00,28.00
MAF,2011-02-01 17:12,-102.2075,31.9466,-8.00,10.00,16.00
ABI,2011-02-01 17:14,-99.6821,32.4106,-9.00,0.00,null
HYI,2011-02-01 17:15,-97.8630,29.8927,1.00,340.00,21.00
ILE,2011-02-01 17:15,-97.6865,31.0858,-4.00,310.00,16.00
MZG,2011-02-01 17:15,-96.1911,27.7269,10.00,340.00,32.00
HBV,2011-02-01 17:15,-98.7369,27.3496,12.00,340.00,16.00
BWD,2011-02-01 17:15,-98.9565,31.7936,-7.00,340.00,24.00
MRF,2011-02-01 17:15,-104.0200,30.3700,-3.00,50.00,14.00
EBG,2011-02-01 17:15,-98.1222,26.4417,20.10,20.00,16.00
OCH,2011-02-01 17:15,-94.7094,31.5778,-1.00,300.00,17.00
FTN,2011-02-01 17:15,-100.0188,28.2086,8.00,340.00,19.00
VAF,2011-02-01 17:15,-94.6253,27.3536,17.00,0.00,3.00
T65,2011-02-01 17:15,-97.9731,26.1776,18.50,20.00,10.00
BBF,2011-02-01 17:15,-96.0140,27.8330,11.00,350.00,33.00
LZZ,2011-02-01 17:15,-98.1959,31.1062,-5.00,310.00,12.00
PRX,2011-02-01 17:15,-95.4507,33.6366,-7.00,330.00,26.00
TPL,2011-02-01 17:15,-97.4078,31.1525,-4.00,340.00,24.00
RBO,2011-02-01 17:15,-97.6905,27.7785,12.70,340.00,23.00
HQI,2011-02-01 17:15,-93.6708,27.9620,17.00,300.00,22.00
SPL,2011-02-01 17:15,-97.1572,26.0706,18.00,330.00,16.00
RAS,2011-02-01 17:15,-97.0900,27.8100,11.00,0.00,null
VKY,2011-02-01 17:15,-88.4410,29.2480,22.00,0.00,4.00
EDC,2011-02-01 17:15,-97.5621,30.3925,-1.00,340.00,16.00
TME,2011-02-01 17:15,-95.8979,29.8050,1.00,310.00,19.00
MIU,2011-02-01 17:15,-96.7367,27.2917,12.00,360.00,8.00
MCJ,2011-02-01 17:15,-95.3950,29.7140,2.00,320.00,18.00
APY,2011-02-01 17:15,-99.2489,26.9688,13.80,340.00,15.00
PWG,2011-02-01 17:15,-97.3165,31.4849,-4.00,310.00,21.00
GUL,2011-02-01 17:15,-93.5383,27.3039,22.00,0.00,null
OPM,2011-02-01 17:15,-96.9400,26.8328,14.00,330.00,15.00
EMK,2011-02-01 17:15,-94.3228,27.8186,19.00,320.00,34.00
BKS,2011-02-01 17:15,-98.1211,27.2067,17.20,340.00,17.00
BQX,2011-02-01 17:15,-95.7244,28.4936,8.00,330.00,30.00
CRH,2011-02-01 17:15,-93.3016,28.9086,13.00,310.00,12.00
BPT,2011-02-01 17:16,-94.0200,29.9500,8.00,290.00,15.00
AMA,2011-02-01 17:17,-101.7059,35.2194,-16.00,340.00,28.00
CDS,2011-02-01 17:18,-100.2881,34.4339,-11.00,350.00,21.00
GVT,2011-02-01 17:20,-96.0653,33.0678,-5.00,320.00,22.00
DYS,2011-02-01 17:20,-99.8550,32.4210,-10.00,340.00,24.00
GKY,2011-02-01 17:20,-97.0943,32.6639,-7.00,310.00,18.00
BKD,2011-02-01 17:20,-98.8910,32.7190,-8.00,340.00,21.00
MKN,2011-02-01 17:20,-98.6000,31.9200,-7.00,330.00,22.00
GLS,2011-02-01 17:21,-94.8604,29.2653,7.00,300.00,21.00
ABI,2011-02-01 17:21,-99.6821,32.4106,-10.00,0.00,null
MAF,2011-02-01 17:22,-102.2075,31.9466,-8.00,340.00,15.00
ARM,2011-02-01 17:22,-96.1544,29.2543,4.90,320.00,23.00
DYS,2011-02-01 17:22,-99.8550,32.4210,-10.00,340.00,22.00
OZA,2011-02-01 17:22,-101.2030,30.7353,-5.00,360.00,20.00
COM,2011-02-01 17:23,-99.4036,31.8411,-7.70,340.00,22.00
6R3,2011-02-01 17:23,-95.0080,30.3564,1.60,310.00,15.00
5C1,2011-02-01 17:24,-98.6946,29.7239,0.00,340.00,12.00
LBR,2011-02-01 17:24,-95.0636,33.5932,-5.20,300.00,14.00
GDP,2011-02-01 17:24,-104.8098,31.8331,-12.00,70.00,32.00
F05,2011-02-01 17:24,-99.2837,34.2257,-10.00,350.00,26.00
DYS,2011-02-01 17:24,-99.8550,32.4210,-10.00,340.00,27.00
HRX,2011-02-01 17:24,-102.3264,34.8578,-14.10,10.00,28.00
SWW,2011-02-01 17:25,-100.4666,32.4674,-9.10,330.00,19.00
RPH,2011-02-01 17:25,-98.5550,33.1100,-9.20,330.00,14.00
OSA,2011-02-01 17:25,-94.9614,33.0956,-4.70,290.00,20.00
JDD,2011-02-01 17:25,-95.4965,32.7422,-3.00,null,null
TFP,2011-02-01 17:25,-97.2115,27.9130,11.60,350.00,24.00
ERV,2011-02-01 17:25,-99.0855,29.9767,-1.80,320.00,18.00
BEA,2011-02-01 17:25,-97.7910,28.3619,8.30,340.00,21.00
PPA,2011-02-01 17:25,-100.9963,35.6130,-16.00,350.00,29.00
INJ,2011-02-01 17:25,-97.0972,32.0836,-5.60,310.00,28.00
BPC,2011-02-01 17:25,-101.0301,35.8893,-15.00,340.00,23.00
ORG,2011-02-01 17:25,-93.8036,30.0692,8.00,310.00,13.00
DZB,2011-02-01 17:25,-98.3588,30.5271,-3.50,320.00,20.00
LNC,2011-02-01 17:25,-96.7190,32.5792,-6.20,320.00,21.00
T82,2011-02-01 17:25,-98.9092,30.2432,-4.20,330.00,19.00
CWC,2011-02-01 17:25,-98.4904,33.8578,-10.00,350.00,23.00
JXI,2011-02-01 17:25,-94.9500,32.7000,-3.00,null,null
GYI,2011-02-01 17:25,-96.6737,33.7141,-8.70,330.00,15.00
PVW,2011-02-01 17:25,-101.7173,34.1681,-12.50,360.00,28.00
AXH,2011-02-01 17:25,-95.4769,29.5061,3.50,310.00,21.00
BBD,2011-02-01 17:25,-99.3239,31.1793,-7.00,320.00,19.00
SOA,2011-02-01 17:25,-100.6486,30.5857,-3.00,null,null
3T5,2011-02-01 17:25,-96.9500,29.9100,1.30,330.00,21.00
BPT,2011-02-01 17:25,-94.0200,29.9500,8.00,290.00,15.00
GNC,2011-02-01 17:25,-102.6527,32.6753,-9.10,10.00,18.00
JAS,2011-02-01 17:25,-94.0349,30.8857,6.00,280.00,15.00
GYB,2011-02-01 17:25,-96.9800,30.1700,-1.00,330.00,22.00
LHB,2011-02-01 17:25,-96.6200,30.8700,-2.30,310.00,17.00
DKR,2011-02-01 17:25,-95.4038,31.3070,-1.00,320.00,16.00
CPT,2011-02-01 17:25,-97.4338,32.3537,-6.00,null,null
GOP,2011-02-01 17:25,-97.7970,31.4213,-5.00,null,null
MDD,2011-02-01 17:25,-102.1010,32.0365,-7.50,360.00,15.00
E38,2011-02-01 17:25,-103.6840,30.3840,-8.00,50.00,10.00
GLE,2011-02-01 17:25,-97.1969,33.6514,-9.00,320.00,19.00
ECU,2011-02-01 17:25,-100.1739,29.9469,-2.00,null,null
0F2,2011-02-01 17:25,-97.7756,33.6017,-10.00,320.00,18.00
TYR,2011-02-01 17:25,-95.4024,32.3541,-4.00,310.00,19.00
RWV,2011-02-01 17:25,-96.7041,30.5155,-1.00,null,null
SLR,2011-02-01 17:25,-95.6200,33.1600,-5.10,320.00,22.00
DUX,2011-02-01 17:25,-102.0130,35.8580,-16.00,350.00,34.00
AQO,2011-02-01 17:25,-98.6619,30.7836,-3.00,null,null
GDJ,2011-02-01 17:25,-97.8169,32.4444,-6.20,300.00,21.00
CVB,2011-02-01 17:25,-98.8509,29.3419,3.40,340.00,17.00
SNK,2011-02-01 17:26,-100.9505,32.6934,-9.80,360.00,19.00
BPG,2011-02-01 17:26,-101.5216,32.2126,-7.60,340.00,17.00
ATT,2011-02-01 17:26,-97.7601,30.3208,-1.00,340.00,12.00
DYS,2011-02-01 17:26,-99.8550,32.4210,-10.00,340.00,26.00
AUS,2011-02-01 17:26,-97.6699,30.1945,0.00,330.00,18.00
RYW,2011-02-01 17:26,-97.9659,30.4967,-2.00,310.00,12.00
XBP,2011-02-01 17:26,-97.8284,33.1753,-8.60,330.00,24.00
PEQ,2011-02-01 17:27,-103.5100,31.3800,-4.00,350.00,9.00
JSO,2011-02-01 17:27,-95.2200,31.8700,-3.40,300.00,12.00
PYX,2011-02-01 17:27,-100.7500,36.4140,-16.90,320.00,28.00
HHF,2011-02-01 17:27,-100.4040,35.8950,-14.70,340.00,22.00
UVA,2011-02-01 17:28,-99.7436,29.2113,4.50,360.00,15.00
11R,2011-02-01 17:28,-96.3742,30.2189,0.00,310.00,21.00
MNZ,2011-02-01 17:28,-98.1486,31.6659,-6.10,330.00,28.00
LUD,2011-02-01 17:28,-97.5805,33.2542,-9.00,320.00,23.00
PSN,2011-02-01 17:29,-95.7063,31.7797,-3.10,300.00,16.00
PEZ,2011-02-01 17:29,-98.5200,28.9542,5.10,330.00,11.00
BYY,2011-02-01 17:30,-95.8634,28.9733,6.00,320.00,19.00
CRH,2011-02-01 17:30,-93.3016,28.9086,13.00,320.00,11.00
HQZ,2011-02-01 17:30,-96.5304,32.7470,-6.00,300.00,24.00
MAF,2011-02-01 17:31,-102.2075,31.9466,-8.00,360.00,16.00
LFK,2011-02-01 17:31,-94.7500,31.2340,-1.00,280.00,14.00
CXO,2011-02-01 17:33,-95.4145,30.3524,0.00,310.00,21.00
PSX,2011-02-01 17:33,-96.2500,28.7300,6.00,350.00,23.00
DYS,2011-02-01 17:34,-99.8550,32.4210,-10.00,350.00,23.00
GDP,2011-02-01 17:34,-104.8098,31.8331,-12.00,70.00,31.00
TPL,2011-02-01 17:35,-97.4078,31.1525,-4.00,320.00,25.00
EBG,2011-02-01 17:35,-98.1222,26.4417,20.90,20.00,14.00
HBV,2011-02-01 17:35,-98.7369,27.3496,13.00,340.00,18.00
SPL,2011-02-01 17:35,-97.1572,26.0706,17.00,320.00,17.00
MIU,2011-02-01 17:35,-96.7367,27.2917,12.00,10.00,18.00
T65,2011-02-01 17:35,-97.9731,26.1776,19.00,10.00,13.00
APY,2011-02-01 17:35,-99.2489,26.9688,14.00,340.00,16.00
BBF,2011-02-01 17:35,-96.0140,27.8330,10.00,340.00,36.00
PRX,2011-02-01 17:35,-95.4507,33.6366,-7.00,320.00,23.00
OPM,2011-02-01 17:35,-96.9400,26.8328,13.00,330.00,17.00
BQX,2011-02-01 17:35,-95.7244,28.4936,7.00,330.00,32.00
FTN,2011-02-01 17:35,-100.0188,28.2086,null,340.00,20.00
EMK,2011-02-01 17:35,-94.3228,27.8186,18.00,320.00,33.00
GUL,2011-02-01 17:35,-93.5383,27.3039,22.00,0.00,null
PWG,2011-02-01 17:35,-97.3165,31.4849,-4.00,320.00,22.00
HYI,2011-02-01 17:35,-97.8630,29.8927,1.00,350.00,25.00
VAF,2011-02-01 17:35,-94.6253,27.3536,17.00,0.00,3.00
MZG,2011-02-01 17:35,-96.1911,27.7269,10.00,340.00,34.00
TME,2011-02-01 17:35,-95.8979,29.8050,1.00,320.00,20.00
MCJ,2011-02-01 17:35,-95.3950,29.7140,2.00,300.00,18.00
RBO,2011-02-01 17:35,-97.6905,27.7785,12.80,340.00,22.00
OCH,2011-02-01 17:35,-94.7094,31.5778,-1.00,320.00,19.00
BKS,2011-02-01 17:35,-98.1211,27.2067,17.20,340.00,18.00
HQI,2011-02-01 17:35,-93.6708,27.9620,17.00,310.00,22.00
VKY,2011-02-01 17:35,-88.4410,29.2480,22.00,0.00,4.00
EDC,2011-02-01 17:35,-97.5621,30.3925,0.00,330.00,19.00
ILE,2011-02-01 17:35,-97.6865,31.0858,-4.00,320.00,21.00
LZZ,2011-02-01 17:35,-98.1959,31.1062,-5.00,310.00,13.00
RAS,2011-02-01 17:35,-97.0900,27.8100,12.00,0.00,null
BWD,2011-02-01 17:35,-98.9565,31.7936,-8.00,330.00,23.00
MRF,2011-02-01 17:35,-104.0200,30.3700,-3.00,360.00,11.00
TYR,2011-02-01 17:36,-95.4024,32.3541,-4.00,310.00,18.00
INK,2011-02-01 17:38,-103.2000,31.7800,-7.00,360.00,10.00
UTS,2011-02-01 17:38,-95.5872,30.7469,-2.00,310.00,15.00
MWL,2011-02-01 17:38,-98.0602,32.7816,-9.00,340.00,22.00
DYS,2011-02-01 17:40,-99.8550,32.4210,-10.00,350.00,27.00
BKD,2011-02-01 17:40,-98.8910,32.7190,-7.70,340.00,19.00
MKN,2011-02-01 17:40,-98.6000,31.9200,-7.00,340.00,21.00
GVT,2011-02-01 17:40,-96.0653,33.0678,-5.00,310.00,24.00
CDS,2011-02-01 17:40,-100.2881,34.4339,-11.00,350.00,22.00
ODO,2011-02-01 17:41,-102.3867,31.9206,-8.00,10.00,17.00
DYS,2011-02-01 17:41,-99.8550,32.4210,-10.00,350.00,28.00
ARM,2011-02-01 17:42,-96.1544,29.2543,5.00,340.00,20.00
OZA,2011-02-01 17:42,-101.2030,30.7353,-4.00,360.00,19.00
COM,2011-02-01 17:43,-99.4036,31.8411,-7.00,340.00,22.00
IAH,2011-02-01 17:43,-95.3414,29.9844,2.00,300.00,14.00
6R3,2011-02-01 17:43,-95.0080,30.3564,1.50,310.00,11.00
HRX,2011-02-01 17:44,-102.3264,34.8578,-13.70,10.00,29.00
LBR,2011-02-01 17:44,-95.0636,33.5932,-5.20,310.00,16.00
F05,2011-02-01 17:44,-99.2837,34.2257,-9.60,350.00,20.00
LHB,2011-02-01 17:45,-96.6200,30.8700,-2.00,320.00,19.00
0F2,2011-02-01 17:45,-97.7756,33.6017,-9.90,320.00,20.00
AXH,2011-02-01 17:45,-95.4769,29.5061,2.70,330.00,15.00
CWC,2011-02-01 17:45,-98.4904,33.8578,-9.10,350.00,19.00
RPH,2011-02-01 17:45,-98.5550,33.1100,-9.50,320.00,15.00
